iteration,A_at_100Myr,alpha
666,0.0507798074744478,0.0008938562183459461
667,0.05164273848190994,-0.0012215022859993802
668,0.051626584509677255,-0.0033093094174527077
669,0.05182150386046815,0.009593558898276528
670,0.05068577541338656,-0.0025694764518824826
671,0.05155778094031093,-0.0028135378752440505
672,0.051478180664909966,-0.0036870659738177723
673,0.05126481956997659,-0.0018452090216992602
674,0.051190491091651955,-0.0018823538291534844
675,0.05086984390613587,-0.004276226448957015
676,0.05068910381237238,-0.004466618914763795
677,0.050969130690985326,-0.01046192453399074
678,0.05127504112074389,2.225781074906398e-05
679,0.05120826578589513,0.006407655308744266
680,0.05130355334991612,-0.004331126560071642
681,0.05086701862304952,-0.000618256487445006
682,0.05138163151727234,-0.00421602328270802
683,0.05069710464376329,0.0031754952145074916
684,0.05152854306358319,0.006099252958921604
685,0.05113464788642111,-0.001798256701949807
686,0.051592149077577705,-0.0027489637947721714
687,0.05144650835371483,0.008338026411353294
688,0.051312395265667325,-0.004086867016479064
689,0.051658526325343214,0.0025294673246109797
690,0.05204582780507867,-0.0004300100002794876
691,0.051495672604900636,-0.0022306278255886905
692,0.051185580651854426,0.0002912287763870242
693,0.050094683947742295,0.001754215254350495
694,0.05134754917311072,0.008401134607123951
695,0.050937218222039324,-0.0008834579174942934
696,0.05071093076666599,0.006286748089718441
697,0.05134793441066992,-0.01679303502504851
698,0.05196209597668217,-0.0004224210706716649
699,0.05127450179803861,1.7775472718291643e-05
700,0.050603900962107824,0.002582041550771802
701,0.05089149299796312,-0.00024541757218188764
702,0.05077949913771171,-0.0159739510101402
703,0.050891394399755825,0.009809657335523815
704,0.0513640615054591,0.0030164446654731185
705,0.05067571928030462,0.0028940199775531494
706,0.0507323952317281,-0.0019077375300852399
707,0.051262095442977114,-0.006596909225674052
708,0.05079583524535684,0.0010286968662490273
709,0.05122318251295622,-0.0018582496659101397
710,0.051046106038089144,0.00346433934484587
711,0.05077433944027097,0.0011943405890741756
712,0.05112134079302275,0.0025090358165614124
713,0.0507377992951905,-0.0030818542330092193
714,0.051463494616759344,0.004016080792837507
715,0.05120539977268497,-0.007980234162039409
716,0.051620326714471865,-0.002176106377021008
717,0.05102830173945708,0.006737711442047923
718,0.05143831231743974,0.0013970909570308048
719,0.051260723604723626,-0.005294964539858163
720,0.051255988693512,-0.014388783104261428
721,0.05110356230683541,-0.001941826367875062
722,0.05058388075908449,-0.0031153679712880894
723,0.05136269810922547,0.006571272583406852
724,0.05151904083786754,0.003621880677356738
725,0.05094347022289385,0.009652750437896233
726,0.050561614594157867,0.0018355365479923046
727,0.05042016101691794,0.003722085123609878
728,0.05108774960319702,-0.009387764699022055
729,0.05060655987008657,-0.006171910207439743
730,0.050908193718421646,-0.011281011996968472
731,0.050730145901933275,-0.0023600917004813335
732,0.05111875357702581,-0.0013750768107123233
733,0.05131653161648536,-0.0028011741139219457
734,0.05062786451949062,0.00647717962418048
735,0.05008441077827214,0.003206032449236974
736,0.05154145228680413,-0.004611216305522432
737,0.051166226310156514,0.0023383371737243823
738,0.051950481238732575,0.013015135906322013
739,0.0508893680933152,0.002333352468403127
740,0.05204834352138416,0.010948684499968067
741,0.051741831015682534,-0.003435495870611432
742,0.05155585895877236,-0.00028436627219860305
743,0.05103806980187463,-0.005454809181759077
744,0.05078418388007404,0.009184514110409492
745,0.05118554405907365,0.003528994905600878
746,0.05015897066000906,-0.005255095190068324
747,0.05039089479174282,-0.0016389121578449222
748,0.05032864207059571,-0.005313854484747765
749,0.05174871107103118,-0.0008652053580555632
750,0.05126204227074907,0.003071002055612605
751,0.052077633495110714,0.00544757394363203
752,0.05087876793575182,0.0003301297274239109
753,0.05092662804876826,-0.011111287587470113
754,0.05035967012523986,0.0005003472369734327
755,0.05163688605403109,-0.004070475542073702
756,0.0517809408667302,0.005918769968231851
757,0.0514109170490766,0.0032059872480299538
758,0.05098014319406394,-0.010313699069060257
759,0.05104045209419077,-0.0035384607619164603
760,0.051816148792861824,-0.008814152106449383
761,0.05158230634573587,0.0006600379185898536
762,0.05052325718232283,0.005701547935553585
763,0.05135706627520855,-0.0005603121877095581
764,0.050666618780282766,0.0066647636493065345
765,0.05053504672424514,-0.008707102744406572
766,0.05118373934148647,-0.011013853876904647
767,0.05094979907167158,-0.007780750271844426
768,0.05056570099676709,-0.012268551152684867
769,0.051530925676386126,0.0011518727384265744
770,0.05183423157119624,0.016465501982063216
771,0.050101469745062154,-0.0013361965793108118
772,0.05011819549968699,0.0029150205530695476
773,0.051996543299561084,0.009134832104312022
774,0.051523859756878794,-0.0052311110321748636
775,0.05146318176150915,0.011566535397762766
776,0.05123682572409657,-0.004978168389633167
777,0.05067626521096877,-0.004902135456982568
778,0.05137889359175738,0.00032915882501529644
779,0.051722083039003136,-0.0007811114684882031
780,0.05123937967483628,-0.012638935805715738
781,0.05167740202523844,-0.004066515502201482
782,0.05090695672239036,0.011383154649289918
783,0.05019143272786896,-0.0060504617784175345
784,0.05103188977460206,0.004369440685504918
785,0.050648215222808046,-0.011343765776840294
786,0.05127046946893684,0.0069363588390619
787,0.050629724721688835,-0.010030018489764515
788,0.051301402091147,-0.004303207045916722
789,0.05124574122918964,-0.0028676054565280754
790,0.050666863420059376,-0.015696513041193853
791,0.052054740066299884,0.016755300352765855
792,0.05172911204291012,-0.00132530668501175
793,0.05234696519105048,0.004968898175065438
794,0.05087018861176195,-0.002733994958104491
795,0.05097093859994375,0.008402719807215402
796,0.050757410142321636,-0.004733123258308438
797,0.05038977026788142,-0.0012842738496150997
798,0.05094773632308994,0.0045338422739430555
799,0.05065928089638483,-0.010999907164457024
800,0.051117259994263156,-0.0026593339733082554
801,0.05138604407437387,0.0015448613894522018
802,0.0509991869115923,0.002251371060087111
803,0.0501540988521462,0.0024536566626773967
804,0.051366080959245705,0.004604269936286662
805,0.05135982873471884,0.010660618586748957
806,0.050923563483792914,-0.0027602948232950996
807,0.05105284822056417,-0.0074520468739322525
808,0.051418501560741445,0.004439761235161045
809,0.051559066303720064,-0.0002117517397659625
810,0.051434172676116545,0.0047767594040516535
811,0.05019599861400512,-0.0020519618860698244
812,0.050524757425692186,-0.008254089068545868
813,0.05043407372794904,-0.00466526749071176
814,0.050939419338589545,0.010052385901018276
815,0.05128167787505298,-0.008655287070428331
816,0.05040472650873407,-0.006497064164048757
817,0.05116042962418608,0.0026549444873534235
818,0.05067563501609646,-0.01494624851017258
819,0.051529892906258666,0.006396015842932633
820,0.050967240805666066,-0.007118886575035847
821,0.050753087243490695,0.004068323326270061
822,0.05093800565816622,-0.000638178491213184
823,0.05053954659684894,-0.0065317717682536235
824,0.05050347143342752,-0.0061017385062076554
825,0.050706821878971894,0.0009316048418160744
826,0.05165598751064573,-0.006099309142628792
827,0.05043123740250008,-0.004513996154611424
828,0.05108925583784016,-0.0008592100806260207
829,0.051823530502753797,0.002846740574097658
830,0.050984335089289755,-0.010301216258710824
831,0.051433872111565526,-0.005870464526928004
832,0.05099036819911862,-0.005091579830366536
833,0.051479044746896296,0.004802950049573132
834,0.05106770298641302,-0.0066881150011850795
835,0.052009047335581024,0.00346791344425725
836,0.05087484352902065,-0.002685314272615106
837,0.0515613877058992,0.0018392548692005917
838,0.05095609803476174,-0.0057683078704668335
839,0.051354965778719584,-0.008986442633748462
840,0.05107592418892229,0.006274894464184799
841,0.05104768724106139,0.0006591454299776025
842,0.05135386646748481,0.0021981922990962684
843,0.05143056136818887,-0.0031841829809415006
844,0.051143196660629824,0.00315797669134703
845,0.05093079583120184,0.006856602327558551
846,0.05067085186962655,-0.0016110740166496986
847,0.05136276852949829,-0.0005156120063926819
848,0.05118003194910395,0.00421908855348966
849,0.05156531522116249,0.005022480320471988
850,0.05116485156083436,0.004462368149251052
851,0.05164224366865864,0.006045670689918709
852,0.050994762219531385,-0.004884515208354312
853,0.05103769119683882,0.0033718600891219116
854,0.0511409752108196,0.0007428897837351687
855,0.050583450118620726,0.004885996901245464
856,0.05078719217744632,-0.005694997680581825
857,0.05087977759102794,-0.008589142337303908
858,0.051314637000271446,-0.005447112365281437
859,0.05123466380028504,-0.003886976542324573
860,0.051283588842104315,-0.0029503348938613324
861,0.05092802672919756,-0.004315845239139272
862,0.050262654790172154,-0.0023976562400551786
863,0.050676005548147246,-0.0058511497134064805
864,0.05147817201530751,0.0013084937024559326
865,0.051247109309470275,0.00015245831735477718
866,0.051502754486657226,-0.008596445613782092
867,0.05114973940437828,-0.010584093121582913
868,0.05101438183443429,0.004573707564569697
869,0.04999530719728074,-0.00044515229743900527
870,0.0510238368330646,0.012204810526572882
871,0.05108388443324063,0.0033038815713156856
872,0.0511305153213221,0.005053493830932229
873,0.05121249013210505,-0.0011692576972391782
874,0.051173613453834116,-0.0103293465339404
875,0.05044197869218629,-0.006249799309102721
876,0.05073959554819394,0.00044625888981138885
877,0.050823948479505957,0.003684384781218159
878,0.051496207232375635,-0.007858312006075048
879,0.05135282917600534,-0.0001399902296860163
880,0.05137988088472705,-4.96292632008454e-05
881,0.0510807332391852,0.0071996243387890116
882,0.05134001937724713,-0.00011805499345338251
883,0.05123822572769225,0.0016662225944850805
884,0.052011360507099674,0.006078294471312572
885,0.05156861263534034,-0.0017032333946986327
886,0.05063013234165351,0.009299489839763787
887,0.050940324014783475,0.000689786535587264
888,0.05161909842323735,-0.010228757160666544
889,0.051109610308255005,-0.004763065433359724
890,0.051219059897234354,0.001708584898740591
891,0.050863295488678045,-0.005311365198597972
892,0.05047320841891346,-0.00821265665884637
893,0.0514181144891788,-0.00290818824698198
894,0.05105918015473064,-0.004574183500015079
895,0.05082045888725866,-0.007335963634931997
896,0.050715386693992365,-0.008177338224372404
897,0.05015365569572193,0.004018122858577611
898,0.0506270528872336,-0.002443803125408042
899,0.051257511903651416,-0.012075559723606697
900,0.050633761610161386,-0.009562162392426497
901,0.05181211215843113,0.004745176910980196
902,0.05162582421866997,0.001006423676361797
903,0.05119631907519693,-1.548064147581075e-05
904,0.05115506675547445,-0.01029428544316454
905,0.050423315053071543,-0.0001364212553106215
906,0.05075441726424993,-0.0011659150768752171
907,0.05056567700834509,8.225818996456334e-05
908,0.05113352389869773,-0.005520941474882458
909,0.0516174742405205,0.009059517719212819
910,0.05169547010813737,-0.0045226043972325155
911,0.0509976671658128,-0.012029284052363434
912,0.050960561262719535,0.00011685923885628814
913,0.05058654469069535,0.002957045611504718
914,0.05078790099292307,0.0026142126793172265
915,0.052142708598614,0.007956703343416076
916,0.05135637367702694,0.013734661192603111
917,0.05111365928161709,-0.002693360223197761
918,0.05090146909434781,-0.0012759527552763956
919,0.05055615992453776,-0.005016091515381943
920,0.051037355598620604,-0.012445642881458918
921,0.0510618094865414,-0.0029702954618365885
922,0.050860560344448885,0.003269562554778608
923,0.051705129318187236,-0.0070368217430816634
924,0.051556569439058716,-0.01704571619315457
925,0.05011338643164472,-0.005628003840559417
926,0.05123802056688453,0.001193151792668415
927,0.051208091618108374,0.009743414641222175
928,0.05065449195331555,-0.007678428095368726
929,0.05147127682851748,-0.0030155514098245163
930,0.050766682913163996,-0.007312281151779365
931,0.05133303090442072,-0.0005927191454622286
932,0.050535958022282626,-0.0037758425493426453
933,0.051687629841753104,0.011548995784769745
934,0.05045574032189357,-0.0055274737030950125
935,0.05046942292987884,-0.001533096855427838
936,0.05118291108159741,-0.009373099684518547
937,0.05165512702933171,-0.0004699716749361795
938,0.05115971904990599,-0.013742431340599286
939,0.05131189874165647,-0.0090220645681638
940,0.05021443504273403,-0.006520508188861046
941,0.050358449139820835,-0.0038977291284548426
942,0.050692003638327904,-0.005692932522955466
943,0.05184124821875396,-0.0015377235299048218
944,0.050032859962542246,-0.0007334136220332246
945,0.051298811108083826,0.0072145858241908015
946,0.05056343228000509,0.0009448245943126087
947,0.05180412976723468,-0.0020663284183496636
948,0.05115614197861261,-0.004233051023097509
949,0.05018233120613883,0.0015522212786474117
950,0.05149708658417687,-0.004225879542435727
951,0.05080715261484196,-6.497389190286455e-05
952,0.05046109886929397,-0.017163616928811392
953,0.05099252784580661,0.01018290002135043
954,0.05066254469565066,0.008453208653907703
955,0.050998027935811416,-0.0036995381020323913
956,0.05129174163173311,-0.0025133811208153238
957,0.05090899218406778,0.003181288179005391
958,0.05142622466481988,-0.0039719689673801675
959,0.05105970526022133,0.002409140744938621
960,0.05126459123828165,0.0009266178131376374
961,0.050692327033852964,-0.0009940590566035756
962,0.051501818164963874,0.006406464104334275
963,0.05078854863225886,-0.007701119446970878
964,0.05121381643247188,-0.0028701137211420086
965,0.05174984914521254,-0.003065976145544886
966,0.051544381067781225,0.009009046632461236
967,0.05107326409592768,-0.001535565934811417
968,0.051013159029101265,-0.00209182126079584
969,0.051168523488597864,0.0037119317384170284
970,0.05139585744099069,-0.011447780594938898
971,0.050975820320026406,-0.00039371913756543127
972,0.05114401666238826,-0.007606680415884707
973,0.05107706767607155,-0.001578223055928864
974,0.051878942403038045,-0.0023182892677927366
975,0.05206649861536383,-0.01255372282846419
976,0.050819896375144454,0.00024419467519273477
977,0.05176992838463647,0.0027061832900496137
978,0.050999700229749284,-0.007770678402580377
979,0.05049606470465158,-0.00031321840743575124
980,0.051037004361896086,0.007782136482700496
981,0.05143976777596239,-0.008669083203971084
982,0.049862632917207085,-0.002353887053797888
983,0.051245153601767866,0.0009136807398985948
984,0.050976021692393174,-0.006807842857697629
985,0.05112879269101704,-0.0037651023182977052
986,0.051779267010055995,0.010074646351651001
987,0.05056049975656956,0.00496624053002246
988,0.050794023798659466,-0.009536703073026448
989,0.05119967805677651,-0.006011829517615774
990,0.05122945562875355,-0.006971418245810247
991,0.05133708108039753,0.012988635882354582
992,0.051706710917717925,0.0083720384893018
993,0.051200482857600205,0.010060110333863842
994,0.05072558569482981,0.010414716951115162
995,0.05099303245341836,-0.0075643281392446145
996,0.05134006327981551,-0.012802339363340845
997,0.05085996826202752,-0.0058222197915148155
998,0.05078524870153244,-0.0027899921181071667
999,0.05091973372602114,-0.004237940760572605
