idx1,idx2,name1,name2,separation_pc,vrel_kms,vesc_kms,dsi,energy_ratio,bound_energy_flag,mass1_msun,mass2_msun
1940,2256,Skiff_J0619+18.5,Trumpler_2,1343.7883951183208,31.696979861046483,0.086095013108673,0.002716189791144,135543.83677506322,False,240.08869228,917.87727268
123,1056,Berkeley_13,HSC_1838,5217.184747924352,85.96953594106223,0.0608497921899226,0.0007078064517137,1996047.9325303235,False,1925.66097228,320.09896626
1291,2664,King_13,UBC_1210,530.8359925703571,12.012655432063749,0.2887503811263661,0.0240371816838801,1730.7442914979392,False,4578.74292696,566.60100442
579,1860,Collinder_213,Ruprecht_58,1572.9678929088495,46.42312201316339,0.0869620102062486,0.0018732477790181,284976.8274355688,False,374.83311198,1008.05777321
668,1895,FSR_0276,Ruprecht_126,6202.986162125168,101.05488116165697,0.0804418654760355,0.0007960215731425,1578157.4302538345,False,1189.3054728,3477.00890734
40,1295,ASCC_128,King_18,2413.2231129769,54.14253882054941,0.0690838747737408,0.0012759629725291,614219.8627878884,False,375.08385875,963.85198606
169,1621,Berkeley_97,NGC_6645,3742.487066957284,83.84280484044098,0.0957883776818787,0.001142475825614,766136.1613361785,False,922.29293927,3069.74683382
556,1776,CWNU_2902,OCSN_77,1020.3101320502652,10.247351383101472,0.0606089793581436,0.0059145994991536,28585.73186266704,False,127.78924931,307.93833683
20,2328,ASCC_79,UBC_122,2756.630121477345,57.44804715085532,0.0808590339375491,0.0014075157981474,504769.8932606276,False,358.20026996,1737.09151132
2030,2660,Theia_316,UBC_1186,1447.072679684446,23.026089901603637,0.0538428449787039,0.0023383407781689,182887.6557969244,False,306.41851946,181.28429116
1879,2960,Ruprecht_96,XDOCC_2,4326.373921719662,82.47616874407568,0.055123543930035,0.0006683572329976,2238631.937063616,False,1337.31351138,190.98161939
559,1475,CWWL_1746,NGC_2362,3196.873430657323,30.464939353944207,0.0514220341431978,0.0016879086331265,350995.97078463563,False,594.08749592,388.6394458
2142,2874,Theia_2482,UPK_79,1222.4904387280285,20.66962140938715,0.0400076526394406,0.0019355774277157,266918.6393795599,False,136.9900302,90.48856018
2103,2250,Theia_1934,Theia_8068,6978.970881021873,205.88663933208736,0.0371419407944819,0.000180399956573,30727494.009734195,False,464.44415725,654.81199069
480,2530,CWNU_2274,UBC_527,1923.5554868131037,73.1315267172672,0.059618813489196,0.0008152272510279,1504674.71403055,False,545.51255877,249.32849646
598,2314,Czernik_2,UBC_101,3350.7348558192134,62.97124597815081,0.0789455732056443,0.0012536765309207,636251.776980942,False,787.18170845,1640.5715391
689,1746,FSR_0505,OC_0473,21959.49957684681,287.74464318226194,0.0452877986426211,0.0001573888505508,40369379.37280864,False,1024.04696885,4211.88236364
1801,1852,Patchick_79,Ruprecht_42,3582.683376992384,25.32695233147011,0.0626749260771675,0.0024746335546772,163296.9996056968,False,411.23118783,1224.85058014
2477,2787,UBC_416,UBC_1558,5342.694844818319,56.148378427987296,0.0450356570969732,0.0008020829515982,1554395.1378544297,False,418.09266013,841.65132264
323,1604,CWNU_426,NGC_6425,1427.8156521523897,36.298624704341975,0.08061373757422,0.0022208482616306,202750.6367402371,False,202.41981961,876.2764294
418,2653,CWNU_1643,UBC_1173,8919.137330958854,218.85317376313387,0.0292656481754532,0.0001337227496966,55922863.80214398,False,504.55958192,383.51218026
123,1260,Berkeley_13,IC_1805,2536.391843429083,24.344157819336026,0.1109419272635793,0.0045572300379789,48150.20022983209,False,1925.66097228,1703.58727399
1463,1474,NGC_2311,NGC_2360,1204.831543947852,22.46985568587104,0.1511315207498263,0.0067259675746318,22104.997057591427,False,419.11634451,2780.11281661
415,564,CWNU_1630,Cmg_119,2056.09491693586,34.43245473823517,0.0368732396897074,0.0010708861732347,871993.7609420853,False,229.42371509,95.56977961
1884,1991,Ruprecht_102,Teutsch_175,4317.534601898778,97.4395877865321,0.0398510444890993,0.0004089820718084,5978489.333414331,False,588.81663091,208.30420206
1124,1384,HSC_2460,NGC_436,5458.2268283976,145.49037825972874,0.0582094526594658,0.0004000914242971,6247143.969915926,False,224.52862866,1925.51625699
1359,1718,Majaess_160,OC_0315,2392.6373108492726,15.519305011289983,0.0371790477673652,0.0023956644798409,174240.06025446678,False,88.05012471,296.4374515
1087,2216,HSC_2082,Theia_4228,1731.8419074093135,53.27523079725979,0.0506809324298438,0.0009513038549323,1104997.9867244896,False,189.61710549,327.52077725
441,480,CWNU_1790,CWNU_2274,3448.9876225650664,106.37069178172472,0.042520890987708,0.0003997425444497,6258053.260197622,False,179.43278329,545.51255877
979,1870,HSC_1308,Ruprecht_77,4061.3237716678464,148.24433890730953,0.0378320563781683,0.0002552006819081,15354523.342587886,False,205.05542736,470.71070938
1835,1986,Ruprecht_4,Teutsch_105,6583.734352309775,140.01057233513723,0.0886540402145984,0.0006331953275813,2494161.6485122927,False,1668.24716246,4347.34354154
332,596,CWNU_459,Collinder_428,8717.903078376405,150.23915786779972,0.0497447696081776,0.000331103890052,9121608.61036864,False,1314.97827319,1192.95397315
2829,2911,UFMG_65,UPK_312,1734.0684468037869,8.743003579261257,0.0330399415183655,0.0037790149825327,70023.33200708879,False,117.10544701,102.9609288
1030,1567,HSC_1664,NGC_5749,1616.5767072059734,19.57530935463549,0.0468690678719365,0.0023942951308117,174439.4205448842,False,67.15688803,345.67940069
183,1258,COIN-Gaia_3,IC_1396,606.3663712698808,11.289029221979698,0.1506684851725861,0.0133464518702135,5613.947548779577,False,527.52322566,1072.73057328
2367,2951,UBC_180,UPK_630,2900.28417815813,59.53683541182696,0.0648341181292534,0.0010889748788423,843265.3927120119,False,1249.28344741,167.99990175
480,985,CWNU_2274,HSC_1348,3599.1243200444446,27.87007275431761,0.0390811610762613,0.0014022626141227,508558.9352602793,False,545.51255877,93.54603504
2212,2331,Theia_4069,UBC_125,376.2134836156084,27.305541088104547,0.124786517771425,0.0045700071413632,47881.33410666305,False,244.65765425,436.39172851
550,2480,CWNU_2729,UBC_426,4316.347283284816,20.550290375091755,0.0513484983781581,0.0024986750766498,160169.72510055357,False,479.00017312,844.06363832
1526,2477,NGC_2866,UBC_416,5568.259091275466,111.90285970886453,0.0402928345890144,0.0003600697488325,7713060.332331696,False,632.862029,418.09266013
14,2699,ASCC_58,UBC_1318,5428.445378403421,23.41285422712869,0.0302154717321536,0.0012905505428356,600412.8305522859,False,266.54046838,309.61958695
549,1361,CWNU_2724,Mamajek_4,3430.3657637284014,7.653448041063865,0.0496857974385234,0.0064919494026664,23727.377905971956,False,281.83805332,702.65776043
126,868,Berkeley_17,HSC_444,5750.514891972423,45.70976858991867,0.0884532197975325,0.0019351053948901,267048.8748973517,False,4644.00687279,586.48992686
2317,2521,UBC_104,UBC_506,4924.857729541879,110.63463859594276,0.0513808533062137,0.0004644192267293,4636386.343718071,False,1215.56297,295.92686075
426,1803,CWNU_1702,Pismis_1,7055.912730850817,80.36133786851772,0.0684320711266561,0.0008515546522958,1379033.918245738,False,2690.02960897,1151.29921319
2348,2672,UBC_153,UBC_1248,3278.7820666586526,139.6426119445897,0.0607373552917398,0.0004349485765551,5285963.649424847,False,587.89735873,818.25772492
1862,2840,Ruprecht_61,UPK_4,4334.723621448556,107.20179043530864,0.0490064683417158,0.0004571422561388,4785168.832079963,False,843.11918039,367.13652942
319,731,CWNU_408,FSR_1032,2144.9748073761352,60.50293848366402,0.072650075646011,0.0012007693752862,693554.8194498253,False,898.21827688,417.9252526
152,859,Berkeley_70,HSC_407,8238.788956724393,128.84038984811127,0.0620712431134515,0.0004817685136363,4308471.000538591,False,1652.97145365,2037.256379
467,1282,CWNU_2106,Kharchenko_1,6233.471008138923,141.04576188164518,0.0414435502656179,0.0002938305250206,11582603.182136646,False,908.82274688,335.84307428
58,1325,Alessi_40,LP_1182,1745.7890336162818,18.751637790311623,0.1236043358539634,0.0065916554722396,23015.00111125103,False,697.31236251,2403.44716975
1466,2897,NGC_2324,UPK_191,4942.771231794254,58.76715082104555,0.0791842834771476,0.0013474242390663,550796.6480294886,False,3460.12011751,142.82302223
898,1296,HSC_738,King_19,1533.6956023401383,83.00193762645696,0.1109163659204618,0.0013363105620453,559996.3520656131,False,170.11444058,2023.39421034
400,817,CWNU_1505,HSC_11,3503.378251480411,44.5741989101769,0.0308193574167108,0.0006914169669951,2091798.9209249425,False,226.22249966,160.62794824
1935,2519,Sigma_Orionis,UBC_503,2065.4750743088234,67.9467012482775,0.0431163240437927,0.0006345609610427,2483437.8703951803,False,81.29190306,365.09590905
19,490,ASCC_77,CWNU_2344,3355.9548245767783,102.95236109490756,0.0507551371697939,0.0004929963395691,4114457.7833412746,False,665.99247815,339.05142468
1389,2945,NGC_654,UPK_613,3938.896866770449,62.58866021844693,0.0922316485170485,0.0014736159584682,460501.8379546844,False,3819.42738955,75.8955418
1469,2392,NGC_2345,UBC_239,1176.624402538892,35.68411549818659,0.1773133965365348,0.0049689727224861,40501.09589360296,False,3914.33097836,386.27708432
1579,2086,NGC_6134,Theia_1754,2063.3809395959947,78.96905043206262,0.1293255574779721,0.0016376739592333,372859.414555327,False,3668.5048251,343.45936867
787,2266,Gulliver_20,Trumpler_15,2763.1360425417424,70.87874931054203,0.0496988726069831,0.0007011815683885,2033944.1197885864,False,146.91292982,646.50910523
311,1373,CWNU_368,NGC_103,2050.614311016192,52.40943804363519,0.1077006926754294,0.0020549865958448,236800.17180436943,False,364.27473523,2400.94655778
17,2198,ASCC_66,Theia_3739,3428.106613946408,56.15580187887706,0.0310953183875568,0.0005537329598574,3261363.8302327404,False,131.06492838,254.28319775
667,1511,FSR_0270,NGC_2580,6944.445083652595,131.6309952557093,0.0608059676598471,0.0004619426263679,4686233.4709584685,False,1851.14285371,1133.8195935
356,1332,CWNU_1137,LP_2068,2457.6348975574774,46.19031905436236,0.0621569859038107,0.0013456712829945,552232.587423898,False,128.31950112,975.52061692
395,435,CWNU_1478,CWNU_1760,5333.36735036297,96.4298840486848,0.0468795659111169,0.0004861518436281,4231127.630561225,False,1208.93905077,153.68978977
133,973,Berkeley_32,HSC_1284,2934.859217114849,85.53954405580136,0.1071883127060532,0.0012530849198369,636852.6978830595,False,3539.95021499,380.0948346
1823,1927,RSG_5,SAI_116,4624.139238592206,155.3516676307613,0.0669952172313448,0.000431248780609,5377052.042084721,False,138.40079197,2274.43306133
361,2918,CWNU_1266,UPK_398,935.3667579560104,42.27430350754903,0.0391062234420587,0.0009250589648407,1168587.3141176095,False,111.91725215,54.37905368
1746,2250,OC_0473,Theia_8068,22429.06964713148,388.3187199160878,0.0432023079624692,0.0001112547650852,80790957.99415684,False,4211.88236364,654.81199069
1713,2650,OC_0289,UBC_1168,2833.329480559234,72.74287893787115,0.0515511108021194,0.0007086757020731,1991154.2942248497,False,437.98572421,437.36491138
789,2923,Gulliver_23,UPK_445,4613.717110549023,117.6312776817807,0.0815604159687904,0.0006933565423766,2080112.2151862904,False,3443.16713966,124.78271477
132,970,Berkeley_30,HSC_1255,5098.056598855609,48.62491577669534,0.0536839174266178,0.0011040413452468,820406.9386994124,False,1482.63855602,225.4169026
238,1098,CWNU_112,HSC_2151,10767.493761138316,306.36736086918603,0.0283923317472449,9.267414017829406e-05,116434818.15497412,False,443.0733018,566.00685501
54,2466,Alessi_33,UBC_376,3375.8898711532843,83.72853996521982,0.048093986185004,0.0005744037362287,3030857.2896634983,False,287.63137974,620.14469993
1172,1896,HSC_2911,Ruprecht_127,1425.5836390243994,29.854583356186787,0.1367041202585913,0.0045789994329383,47693.45893812538,False,587.38074104,2509.78771043
359,823,CWNU_1190,HSC_79,3211.90691975756,117.02019767076716,0.0338337845034802,0.0002891277333052,11962459.958494527,False,95.23906031,332.19883652
373,2789,CWNU_1336,UBC_1563,3306.3276663027204,185.91501884511445,0.0662380465512971,0.0003562813104759,7877962.657291679,False,746.39734833,940.03855211
635,1321,ESO_123-26,LP_866,2394.2188991520843,68.1452677325865,0.0903291073572785,0.0013255374931058,569135.8821234931,False,158.52691572,2112.53098756
940,2600,HSC_1056,UBC_1038,3734.6938917886455,89.90871188030364,0.0530692314067293,0.0005902568315891,2870238.301041048,False,196.56766014,1026.21570698
229,2312,CWNU_86,UBC_97,521.32630014417,78.51115826983758,0.1152492692800469,0.0014679349002079,464073.1136705523,False,340.28612636,464.71207782
1948,2584,Stock_5,UBC_660,3011.4092718546685,79.9080860494843,0.0448558363266437,0.000561342894621,3173536.812419931,False,273.12889119,431.26667814
63,124,Alessi_62,Berkeley_14,5537.704516809402,52.93973743479779,0.0645716270259824,0.0012197194424228,672171.5191850704,False,493.38136739,2190.86363638
566,1297,Collinder_74,King_21,3941.8157616281687,95.80930882657456,0.0752825112777738,0.0007857536203923,1619672.53756258,False,1064.35365751,1532.77481236
2225,2405,Theia_4930,UBC_261,3877.1911528069177,89.5008285151358,0.0512634138240796,0.0005727702712317,3048169.1476801457,False,81.1567136,1103.35995589
100,858,BH_164,HSC_403,948.0479753051244,29.814435044388688,0.0912388378772317,0.0030602236044852,106780.9249962808,False,739.21445399,178.27001333
1602,2266,NGC_6405,Trumpler_15,2455.89115889418,65.8407865457124,0.0873450857780817,0.0013266106065947,568215.4909128051,False,1531.67699609,646.50910523
979,1529,HSC_1308,NGC_2972,2565.576452202279,66.36708360389366,0.0576361827409308,0.0008684453137179,1325913.059045095,False,205.05542736,785.74068919
39,1871,ASCC_127,Ruprecht_79,4469.678438803248,100.81157751051188,0.0787501816692925,0.0007811620809235,1638768.8215918497,False,168.61189853,3053.85395511
1478,2953,NGC_2383,UPK_642,3881.028635221097,84.7002609292758,0.0592970759293103,0.000700081384387,2040341.8647452288,False,1423.94965309,162.48547708
767,1311,FSR_1744,LK_10,2527.109639763387,65.87649058359901,0.0783026423929843,0.0011886280173594,707795.9515820883,False,470.44628319,1330.85283268
459,2738,CWNU_2002,UBC_1425,780.8692212281001,30.38115351170835,0.1356525373990242,0.0044650226116907,50159.43949569435,False,944.56738444,725.91947603
1503,2807,NGC_2527,UBC_1605,3588.7113589664764,96.98271844901817,0.0485952230803876,0.0005010709522019,3982919.661017141,False,685.78142179,299.44172168
1867,2328,Ruprecht_71,UBC_122,4405.8862534220925,105.39342202485858,0.0691019844296571,0.0006556574699069,2326194.2239419897,False,708.72141004,1737.09151132
801,2881,Gulliver_37,UPK_118,770.0950134191552,16.557590937762907,0.0833652823938983,0.0050348678565169,39447.89618765785,False,528.53309547,93.65783766
765,2433,FSR_1703,UBC_301,481.92924637718136,43.20502659237787,0.1497434712013078,0.0034658807785047,83247.79919709568,False,935.4452715,320.83919763
1677,2374,NGC_2451B,UBC_198,1930.2502868327592,41.75695518850309,0.0713361727864839,0.0017083662461607,342639.9798674633,False,494.13608654,647.80093325
1358,2206,Majaess_99,Theia_3922,2116.14241533581,35.328293557854906,0.0665885282198108,0.0018848498332013,281479.31729892123,False,396.61744141,694.20142217
1819,2285,Platais_10,Turner_9,1941.781910273016,46.92544101789229,0.0539298968337646,0.0011492677674185,757107.497356058,False,166.78929656,489.76182174
890,2265,HSC_643,Trumpler_14,5699.242871322756,136.55355504562226,0.0446476187328824,0.0003269605007205,9354259.6450645,False,428.9139718,891.84230094
266,2610,CWNU_206,UBC_1063,2887.6386043025154,70.6143632320789,0.0773854889649404,0.0010958887883844,832658.7156658558,False,298.28558474,1712.06044626
1073,1939,HSC_1995,Skiff_J0614+12.9,2921.579049673595,32.524261421932465,0.0500600871630929,0.0015391613821347,422115.8729905021,False,199.68217267,651.47499364
344,1692,CWNU_522,OC_0123,2008.8410629244445,60.298452334327685,0.0419997000207984,0.0006965303153707,2061199.145321487,False,132.17040692,279.78183413
900,2482,HSC_746,UBC_428,2827.0228835755024,59.55017001104691,0.0516921936249903,0.0008680444340528,1327138.006289758,False,134.36521422,743.8241323
472,1166,CWNU_2151,HSC_2874,5959.894642990974,58.29864060197964,0.0472830931577778,0.0008110496689038,1520215.2937228957,False,291.80495782,1257.22300218
1597,2365,NGC_6322,UBC_178,1928.5785223605203,17.659779426028017,0.0492558366506203,0.0027891535597564,128544.98830130884,False,437.71539832,106.23793458
701,2936,FSR_0702,UPK_567,5513.56118916691,34.93679735853213,0.0431402345020517,0.0012348079321448,655844.9498506595,False,992.773598,200.13211169
878,1513,HSC_531,NGC_2588,7981.865247333804,151.67151489368166,0.0458104478364468,0.0003020372537886,10961726.808159534,False,1176.58374965,770.75892824
656,820,FSR_0111,HSC_20,2144.8074378260853,90.81640870945208,0.0979235568139488,0.0010782584139308,860110.5773615466,False,2005.10688325,385.84910543
237,2909,CWNU_110,UPK_300,1676.4540233575913,49.54817776996316,0.0348908943414476,0.0007041811810604,2016652.9726878768,False,120.45676584,116.80336539
200,1772,COIN-Gaia_23,OCSN_3,1092.2141932259449,20.41462678510484,0.053666332219833,0.0026288176994246,144703.5080054416,False,295.8414941,69.85480145
1937,2000,Skiff_J0458+43.0,Teutsch_265,5011.344708531942,16.797505064473,0.0663147069977837,0.003947890281518,64160.81194083785,False,553.55361364,2008.46866971
1111,2694,HSC_2309,UBC_1304,4005.948594171811,48.43120059139197,0.044479469448658,0.0009184052615983,1185581.1172441852,False,251.37012578,669.99863685
2483,2710,UBC_429,UBC_1345,2367.5572354574338,74.33544535828227,0.0480773760004823,0.0006467624666639,2390619.0866680318,False,410.62559288,225.5703793
142,583,Berkeley_53,Collinder_268,6266.530453430249,216.5401848115665,0.2299872877045527,0.0010620998033445,886480.8190882221,False,37311.33667712,1222.63139027
269,901,CWNU_215,HSC_752,1984.8381926609943,66.07052711423059,0.0457026985970303,0.0006917259569915,2089930.5492802607,False,265.9749179,215.99253637
811,2405,Gulliver_55,UBC_261,6820.610456170661,184.27057407804656,0.0444622491328883,0.0002412878418344,17176280.43246168,False,464.16699909,1103.35995589
578,2204,Collinder_205,Theia_3832,5489.808803947331,134.11290665032786,0.0429788675779106,0.0003204677957653,9737135.499148358,False,634.43169269,544.46587488
635,1609,ESO_123-26,NGC_6494,1275.426683436489,43.27020295276606,0.1695505911201656,0.0039184145104483,65129.72552276505,False,158.52691572,4103.95972366
1578,2837,NGC_6124,UFMG_89,2215.964291355285,67.33778812357542,0.1602254031539263,0.0023794277718164,176626.127656604,False,5556.06065176,1057.48596886
109,1638,Basel_8,NGC_6811,2374.665096946665,59.72134821529406,0.0689318142405589,0.0011542240136987,750619.4071195545,False,175.87159035,1135.87729104
1504,2214,NGC_2533,Theia_4208,4008.322387183966,66.8091814728076,0.0627910076862003,0.0009398559644344,1132080.7255570644,False,1386.83809314,450.40433184
161,2481,Berkeley_81,UBC_427,6156.042185795365,68.97261213036828,0.0805552789253785,0.0011679313924361,733103.5732086453,False,4109.91088259,534.15651989
1892,2528,Ruprecht_119,UBC_521,1808.163630849492,77.67946803925949,0.107582436444685,0.0013849533108325,521350.42791631457,False,1242.40382259,1190.52496074
721,2767,FSR_0923,UBC_1511,5559.064604494577,137.10030770497215,0.0524103771607623,0.0003822776041724,6842933.018644985,False,591.34877903,1183.842709
1395,2724,NGC_869,UBC_1373,4127.560509663439,128.15278113780198,0.0754429673603761,0.0005886955139838,2885483.1810467984,False,2402.39778554,328.71658959
1844,2242,Ruprecht_26,Theia_6242,2471.2098376157733,94.45615099696244,0.0588809248468884,0.0006233678190929,2573423.385619294,False,342.98397568,653.03539676
2210,2829,Theia_3995,UFMG_65,6069.855941064653,156.2177335013402,0.0206382398307975,0.0001321120167872,57294819.44075629,False,183.45554075,117.10544701
710,1831,FSR_0827,Roslund_5,2224.75680199443,17.836714225336717,0.0620564637120617,0.0034791421182221,82614.38250408268,False,506.9233149,489.09083014
249,2025,CWNU_141,Theia_282,2406.7249747426195,44.22855286684092,0.0545332075800421,0.0012329864769535,657784.1025974243,False,430.53654762,401.5288591
211,1485,COIN-Gaia_38,NGC_2423,1443.4605561990445,19.36391432551867,0.110342785128269,0.0056983718928591,30796.29149015185,False,605.1194227,1438.03748248
75,932,Alessi-Teutsch_8,HSC_990,6469.228854832224,120.04140105654812,0.0534330683647737,0.0004451219986977,5047099.692692122,False,1200.50960053,946.73568836
123,2360,Berkeley_13,UBC_172,3450.37859208626,27.60226140827,0.0792773372230334,0.002872131962321,121224.72845183722,False,1925.66097228,595.34442388
1531,1895,NGC_3105,Ruprecht_126,8679.543369201952,241.30419171401397,0.0970714964843859,0.0004022785339735,6179399.629449971,False,6030.99262123,3477.00890734
1584,2751,NGC_6200,UBC_1458,2872.2868155863703,58.11639030014682,0.0747730764192632,0.0012866090965576,604097.1193187642,False,1353.67164101,513.25485334
425,1076,CWNU_1697,HSC_2015,4329.282160960908,115.79869326975064,0.0443084414876124,0.0003826333461673,6830214.90586304,False,892.24237858,95.85047017
393,2802,CWNU_1454,UBC_1591,4690.520101360279,111.53105706248664,0.0371114244152075,0.0003327452047228,9031843.195689395,False,310.77832456,440.23071536
1120,2420,HSC_2395,UBC_285,3400.669327487693,137.70892461427192,0.0639362073309003,0.0004642851399064,4639064.732633225,False,1023.95331092,592.14233761
733,964,FSR_1063,HSC_1213,2198.337030956926,41.14404507844875,0.0479782908752719,0.0011661053448632,735401.3590001942,False,460.73880987,127.55291214
320,1200,CWNU_409,HXHWL_29,1576.7892076833325,9.909873302577791,0.0490659019231992,0.004951213847551,40792.15332668775,False,146.67534464,294.63298736
158,1534,Berkeley_77,NGC_3255,6352.181212757819,136.51388867472335,0.0600852098708324,0.0004401399041089,5162006.071315144,False,687.96644288,1978.07538873
2446,2861,UBC_338,UPK_46,1062.9092041645486,34.82921806709499,0.1187221253433297,0.003408693388253,86064.51457115357,False,1610.38607598,131.29410005
578,2579,Collinder_205,UBC_643,2406.9585291492863,24.55689397935901,0.0640713565624441,0.0026090985535995,146899.06512760711,False,634.43169269,514.26497635
1105,1227,HSC_2234,Haffner_5,1142.8443682498917,88.46388958547263,0.0947295024234768,0.0010708267844355,872090.4863866717,False,57.50873986,1134.73903431
253,981,CWNU_154,HSC_1312,3482.7314677572303,22.753381229119945,0.0394001545584699,0.0017316175631973,333500.15175743715,False,192.90769163,435.62049188
1549,2012,NGC_4609,Theia_58,1230.8525951134052,3.8142155608248167,0.1126997160042168,0.0295472854659126,1145.420163284616,False,1519.35037248,298.09181326
714,1159,FSR_0869,HSC_2819,5431.423779109911,23.43749448641255,0.0398773011834021,0.0017014319174142,345438.5873077611,False,821.94872173,182.14469984
1132,2802,HSC_2546,UBC_1591,287.112410200466,17.03856376960893,0.1709054053561823,0.0100305053681238,9939.267305807412,False,534.69713724,440.23071536
1894,2260,Ruprecht_123,Trumpler_9,3491.611609482512,50.20369300295392,0.0577821478215314,0.001150954130369,754890.5146721309,False,320.56609997,1034.69260767
332,1670,CWNU_459,NGC_7281,668.3131834107846,50.05198556683139,0.1599742139003664,0.0031961611929812,97890.974474495,False,1314.97827319,673.35377845
396,1203,CWNU_1487,HXHWL_34,1826.1423854338605,15.775599834937417,0.0422086004835104,0.0026755623193504,139691.46047320226,False,137.65917692,240.56166508
1834,2528,Ruprecht_1,UBC_521,3234.228254077584,121.79706554535689,0.0717994984470963,0.0005895010534581,2877602.677723056,False,747.78132137,1190.52496074
716,2302,FSR_0893,UBC_76,542.3433454130721,30.42298169660685,0.1823336977094845,0.0059932882163821,27840.028356005045,False,1742.27394734,353.85072703
755,1181,FSR_1335,HSC_2978,7707.098424751764,133.61946729502577,0.0323965046431184,0.0002424534785158,17011521.611743204,False,350.44141705,589.92287941
449,2558,CWNU_1847,UBC_582,5142.447128110109,149.6425700616904,0.027388963879547,0.0001830292266983,29851015.52855812,False,199.04547096,249.42097747
990,1281,HSC_1367,Juchert_J0649.4+1202,3520.9463969728786,50.607005573433526,0.0401784742634358,0.0007939310735375,1586479.2634041798,False,81.08632793,579.69111749
245,1596,CWNU_129,NGC_6318,2998.1977439863163,54.26156182133614,0.1367621893481272,0.0025204248598379,157417.31149317924,False,184.94459193,6334.3600791
658,1671,FSR_0154,NGC_7296,2876.319021188408,32.818614856209386,0.1027873316330308,0.0031319826288641,101943.91564393864,False,2699.67140667,833.17822185
776,2446,Gulliver_5,UBC_338,3041.3195978979747,85.63835059253387,0.0841000979221753,0.0009820378059629,1036916.0225800194,False,890.32765634,1610.38607598
2247,2435,Theia_7593,UBC_303,1387.478501031452,59.98603005746257,0.0705640610089799,0.0011763415738861,722658.4879440127,False,168.17645636,634.98398843
2761,2906,UBC_1485,UPK_292,3059.9820893573824,93.84716862715014,0.0240760569902627,0.0002565453741701,15193982.561118374,False,156.36650367,49.83817994
322,2183,CWNU_423,Theia_3397,1774.4517293793149,50.9557947345922,0.0543634643002094,0.0010668750155574,878563.0021799016,False,126.82136099,482.8381505
304,636,CWNU_348,ESO_130-06,1890.8811669896463,67.32967101652731,0.0406929327665257,0.0006043833595523,2737631.5869471985,False,112.94312024,251.0650517
1014,1560,HSC_1532,NGC_5381,5339.398243667379,30.268163517950203,0.086694633455518,0.0028642184850132,121895.51133263385,False,490.29566474,4175.06968342
308,2707,CWNU_360,UBC_1335,5048.346237747139,29.359259530180083,0.0421907414228108,0.0014370505965738,484234.6708314137,False,657.64295143,387.05889752
1026,2493,HSC_1631,UBC_448,1420.9080660475606,38.09747443588755,0.0561644069227029,0.001474229138659,460118.84202295344,False,340.30548187,180.76593361
896,2091,HSC_718,Theia_1806,1744.0355217742797,17.79198451568374,0.0388193813365806,0.0021818466232567,210063.967764104,False,123.23110669,182.30424089
1737,2726,OC_0416,UBC_1375,5432.501717081372,63.08984979435461,0.0352597211259227,0.0005588810441117,3201557.0173996617,False,274.01005641,511.16507154
1289,2779,King_10,UBC_1541,5917.74977910556,148.1816006384691,0.0788955108123171,0.0005324244742422,3527637.7268299307,False,4033.51603231,248.71503747
110,2379,Basel_17,UBC_214,3177.600858605895,37.346987042181134,0.0522400237049979,0.0013987747832508,511098.27041511214,False,297.97947171,710.14693418
202,1186,COIN-Gaia_25,HXHWL_7,2097.702863282146,37.31842381762139,0.0508350125297326,0.0013621961307414,538915.55034393,False,329.95885906,300.24165982
673,2160,FSR_0325,Theia_2921,1205.5540386601604,33.81366155878357,0.0684597633661625,0.0020246184592327,243957.1862618528,False,558.78941493,98.06085865
1448,1529,NGC_2244,NGC_2972,2056.9552632353702,21.8658241487785,0.0953331298303832,0.0043599147775872,52607.05611880895,False,1387.56824106,785.74068919
63,2638,Alessi_62,UBC_1145,2653.45704009518,55.073069025592176,0.0551573449622475,0.0010015302567688,996946.4972135682,False,493.38136739,445.10438147
2176,2500,Theia_3263,UBC_459,2849.1974448426618,51.22656381732252,0.0487298934682135,0.0009512621936147,1105094.777452506,False,168.4222362,618.12061041
471,1819,CWNU_2136,Platais_10,1520.7077248511268,29.215154662234287,0.0553820209704225,0.0018956607148143,278277.9401937195,False,375.45159689,166.78929656
389,1556,CWNU_1435,NGC_5269,686.6525450236142,47.42349404517866,0.1279330108047505,0.0026976715524772,137411.1124348554,False,163.38692851,1143.11841772
476,705,CWNU_2180,FSR_0761,1757.7015823082363,11.45559604931111,0.0652726782982525,0.0056978858208061,30801.546019847512,False,111.24006752,759.35645018
208,975,COIN-Gaia_34,HSC_1297,3412.9504440919663,38.90748312179152,0.0382462748955244,0.000983005628398,1034875.2274186888,False,257.93723055,322.44910949
291,1137,CWNU_304,HSC_2625,809.4689753945672,17.307677141890622,0.0684320093399094,0.0039538528930771,63967.44231139091,False,370.47792878,70.20650277
275,2480,CWNU_230,UBC_426,3594.944347074008,13.079701611369158,0.0509617851551467,0.0038962498281191,65872.84303423842,False,241.33769889,844.06363832
1,739,ASCC_6,FSR_1144,2587.653420045139,50.27770371198608,0.0583454437845445,0.0011604635748437,742569.2716213404,False,597.88657026,426.1817203
391,1671,CWNU_1447,NGC_7296,4273.585847561162,102.90543192654356,0.0454892374849438,0.0004420489437079,5117516.901975152,False,194.88225204,833.17822185
