idx1,idx2,name1,name2,separation_pc,vrel_kms,vesc_kms,dsi,energy_ratio,bound_energy_flag,mass1_msun,mass2_msun,d_now_pc,d_min_pc,t_d_min_myr,expansion_factor,is_expanding
24,1271,ASCC_90,IC_4725,224.53292885700398,10.312888635069626,0.328470596135061,0.031850493858536985,985.7519812466556,False,540.07609641,2276.24361193,224.53292885700358,224.53292885700358,0.0,1.0,False
24,58,ASCC_90,Alessi_40,204.45376408939833,10.973290117853303,0.2281660465907117,0.020792856485174902,2312.9789904701634,False,540.07609641,697.31236251,204.45376408939666,204.45376408939666,0.0,1.0,False
24,1903,ASCC_90,Ruprecht_145,237.40502354080493,65.32545712555311,0.2183819130078623,0.0033429833118219184,89481.15532513094,False,540.07609641,776.15501574,237.40502354079928,237.40502354079928,0.0,1.0,False
1165,1200,HSC_2865,HXHWL_29,224.6684571191064,9.249610927186032,0.1458715027900474,0.015770555533455854,4020.7402352772597,False,261.13295914,294.63298736,224.66845711910346,78.88221325227715,-28.0,2.8481510324840915,True
1165,2955,HSC_2865,UPK_645,38.32799840821812,17.14903937068453,0.3098434830362381,0.01806768742778099,3063.3376083234075,False,261.13295914,166.6365126,38.32799840821554,7.093775652417098,-2.0,5.4030463164078,True
1200,1609,HXHWL_29,NGC_6494,154.79000872447676,12.791492121569485,0.49440283791447764,0.038650912123128885,669.3919810042933,False,294.63298736,4103.95972366,154.7900087244764,154.7900087244764,0.0,1.0,False
1200,2955,HXHWL_29,UPK_645,207.72509556230497,9.172880815580134,0.13820648702763721,0.015066857381695569,4405.088573369852,False,294.63298736,166.6365126,207.7250955623049,207.7250955623049,0.0,1.0,False
1200,2841,HXHWL_29,UPK_5,109.70803799016964,8.55139766875637,0.2147364560537985,0.025111270036986554,1585.8519603507152,False,294.63298736,293.47750349,109.70803799017041,109.70803799017041,0.0,1.0,False
1200,1271,HXHWL_29,IC_4725,143.10371372563995,10.516123035900302,0.39310693513218037,0.03738135563745103,715.6322534064748,False,294.63298736,2276.24361193,143.10371372564052,143.10371372564052,0.0,1.0,False
1200,2843,HXHWL_29,UPK_12,223.67762388994643,7.510525102136564,0.1371100192242887,0.018255716792063472,3000.559343940853,False,294.63298736,194.21050672,223.6776238899449,223.6776238899449,0.0,1.0,False
1200,1629,HXHWL_29,NGC_6716,202.43861528762295,11.227336293184171,0.3106074784395966,0.027665286790078465,1306.5608677893497,False,294.63298736,1975.89097385,202.4386152876204,202.4386152876204,0.0,1.0,False
594,1200,Collinder_394,HXHWL_29,227.80542476581402,14.373089918236055,0.294843382272138,0.02051356972991948,2376.3889047877096,False,2007.63431956,294.63298736,227.80542476581147,227.80542476581147,0.0,1.0,False
1200,2846,HXHWL_29,UPK_17,192.23843931181509,22.288039338412116,0.18089983695401074,0.008116453592319384,15179.846514309449,False,294.63298736,436.71740444,192.23843931181491,192.23843931181491,0.0,1.0,False
58,1200,Alessi_40,HXHWL_29,137.43163147063453,11.179848664002064,0.2491701789488945,0.022287437552817355,2013.1666223804282,False,697.31236251,294.63298736,137.43163147063368,137.43163147063368,0.0,1.0,False
1200,2840,HXHWL_29,UPK_4,236.30045883949586,17.37349818660376,0.15520890640691357,0.008933658883194346,12529.71719366771,False,294.63298736,367.13652942,236.3004588394956,236.3004588394956,0.0,1.0,False
1200,1903,HXHWL_29,Ruprecht_145,169.15789421351218,59.017378732959564,0.23334642710890613,0.003953859559990736,63967.22659050133,False,294.63298736,776.15501574,169.15789421350792,166.13966848952398,-0.5,1.0181667975590925,True
1609,2841,NGC_6494,UPK_5,170.0396767557077,18.106845324538615,0.4716504261946153,0.0260481833108404,1473.8222916752275,False,4103.95972366,293.47750349,170.03967675570846,170.03967675570846,0.0,1.0,False
1271,1609,IC_4725,NGC_6494,121.80028123421762,19.936543219316775,0.6712567356272012,0.0336696652094036,882.1093062338782,False,2276.24361193,4103.95972366,121.80028123421769,121.80028123421769,0.0,1.0,False
1609,2843,NGC_6494,UPK_12,235.13120666000282,17.64073185519899,0.39653562607407344,0.02247841128865685,1979.1047150860952,False,4103.95972366,194.21050672,235.13120666000302,235.13120666000302,0.0,1.0,False
1609,1629,NGC_6494,NGC_6716,172.22636280887085,21.284143737036647,0.5510514943796399,0.025890235528749618,1491.8597514055648,False,4103.95972366,1975.89097385,172.22636280887016,172.22636280887016,0.0,1.0,False
594,1609,Collinder_394,NGC_6494,169.46597566169635,25.514583201544266,0.5569696538350138,0.021829463151932006,2098.5237532721685,False,2007.63431956,4103.95972366,169.46597566169544,169.46597566169544,0.0,1.0,False
1609,2846,NGC_6494,UPK_17,143.29231594545428,22.293387757439866,0.5220888305975214,0.023418999224255953,1823.3218464534812,False,4103.95972366,436.71740444,143.2923159454536,143.2923159454536,0.0,1.0,False
58,1609,Alessi_40,NGC_6494,189.02148976413454,16.421075305877736,0.4674316446524482,0.028465349311511675,1234.147207227471,False,697.31236251,4103.95972366,189.02148976413312,189.02148976413312,0.0,1.0,False
1609,2840,NGC_6494,UPK_4,173.11008946516674,28.01336719329267,0.47134766666460826,0.016825812599117487,3532.2212982561086,False,4103.95972366,367.13652942,173.1100894651668,170.47016874176026,-1.0,1.0154861155056734,True
1609,1903,NGC_6494,Ruprecht_145,194.30585567046026,50.33202443232427,0.46480159997704845,0.009234709019145736,11726.099332533377,False,4103.95972366,776.15501574,194.3058556704583,106.4396249767177,-3.0,1.8255030089871156,True
1271,2841,IC_4725,UPK_5,106.51831611900725,9.98992776828805,0.4555398690626976,0.04559991619846941,480.91897291275177,False,2276.24361193,293.47750349,106.51831611900822,67.5750059370094,-29.0,1.5762975473254144,True
2841,2843,UPK_5,UPK_12,190.42252510559885,3.1380513389233595,0.14842512440664674,0.04729850100462991,446.99765586097925,False,293.47750349,194.21050672,190.42252510559797,41.87181158988447,-94.5,4.547749855456478,True
1629,2841,NGC_6716,UPK_5,172.00431861707568,10.774885381854531,0.33688244131205586,0.0312655243534547,1022.9833536080425,False,1975.89097385,293.47750349,172.00431861707457,71.30210155596838,-25.5,2.412331682567032,True
594,2841,Collinder_394,UPK_5,211.54890518080703,14.157304320183831,0.3058855863774479,0.021606202668212192,2142.116611278567,False,2007.63431956,293.47750349,211.54890518080592,111.47317886963852,-20.0,1.897756099951184,True
2841,2846,UPK_5,UPK_17,132.5885596065776,16.87384724313349,0.2176516259840161,0.012898755265938866,6010.41409747084,False,293.47750349,436.71740444,132.5885596065784,132.5885596065784,0.0,1.0,False
58,2841,Alessi_40,UPK_5,58.476957301411474,10.853174900133014,0.38176308947860976,0.035175245307613255,808.2128113072155,False,697.31236251,293.47750349,58.4769573014113,2.4563664119102486,-33.5,23.806284362899824,True
2840,2841,UPK_4,UPK_5,249.2186179642807,15.048709810205938,0.15100078254570645,0.010034134782989748,9932.078404872684,False,367.13652942,293.47750349,249.21861796428152,123.86007780092909,-22.0,2.012098025360776,True
1903,2841,Ruprecht_145,UPK_5,99.14496857354382,57.93032030340239,0.30463338866936374,0.005258617371246813,36162.367596364784,False,776.15501574,293.47750349,99.14496857354175,99.14496857354175,0.0,1.0,False
1271,2843,IC_4725,UPK_12,123.27819920088237,6.908130860338658,0.415184180622229,0.06010079846719571,276.84680530834765,False,2276.24361193,194.21050672,123.27819920088224,34.705093419492634,-12.0,3.5521644535220065,True
1271,1629,IC_4725,NGC_6716,74.58832834879918,1.7510457977349472,0.700266912154138,0.3999135334209781,6.252702956995772,False,2276.24361193,1975.89097385,74.5883283487976,15.627605702326163,-200.0,4.77285706905794,True
594,1271,Collinder_394,IC_4725,106.32844294411991,6.920012213251062,0.5886936600890597,0.08507118801926043,138.1767598178893,False,2007.63431956,2276.24361193,106.32844294411798,33.66858692256989,-13.5,3.158090453533119,True
1271,2846,IC_4725,UPK_17,53.45704130263738,23.820511491762268,0.6607160546562221,0.027737274024729246,1299.787768807676,False,2276.24361193,436.71740444,53.45704130263638,53.45704130263638,0.0,1.0,False
58,1271,Alessi_40,IC_4725,86.91841390045846,6.0910733947428035,0.5424724724184414,0.08906024230255519,126.07595172975387,False,697.31236251,2276.24361193,86.91841390045727,35.40725041424576,-16.5,2.4548196452296813,True
1271,2840,IC_4725,UPK_4,147.47056021396918,8.141843185466826,0.3926654487492691,0.04822807806593182,429.9323153293395,False,2276.24361193,367.13652942,147.47056021396932,65.98363961503347,-15.5,2.2349564388135112,True
1271,1903,IC_4725,Ruprecht_145,75.68719480879443,64.81809360326966,0.5889859871402785,0.009086752701263771,12111.071901814887,False,2276.24361193,776.15501574,75.68719480879258,22.24817714928824,-1.0,3.4019503845605596,True
1629,2843,NGC_6716,UPK_12,71.96224313037277,7.791774083313195,0.5093111895696889,0.06536524084552528,234.0487190370311,False,1975.89097385,194.21050672,71.96224313037307,11.626229199748856,-8.5,6.189646005940392,True
594,2843,Collinder_394,UPK_12,108.23590494021407,11.621756929449777,0.418314790628771,0.0359941094249487,771.8575111948402,False,2007.63431956,194.21050672,108.23590494021425,14.811635816542159,-9.0,7.307491642437803,True
2843,2846,UPK_12,UPK_17,130.8676517681518,18.73454968644592,0.20364289272563138,0.010869911267360914,8463.46109581798,False,194.21050672,436.71740444,130.8676517681527,130.8676517681527,0.0,1.0,False
58,2843,Alessi_40,UPK_12,136.62114206129718,8.296765923461711,0.2369206036864208,0.028555777741837138,1226.3431621707978,False,697.31236251,194.21050672,136.6211420612953,58.66865445249357,-49.0,2.3286905645999276,True
2840,2843,UPK_4,UPK_12,153.2578492530288,12.74643932880582,0.17750062880876186,0.013925506898826734,5156.772527021093,False,367.13652942,194.21050672,153.25784925303017,40.613177959496745,-11.5,3.7735990373832164,True
1903,2843,Ruprecht_145,UPK_12,98.69398708821058,59.75545252729687,0.2908157168678833,0.004866764530567916,42220.107189638235,False,776.15501574,194.21050672,98.69398708820938,92.97705648155802,-0.5,1.0614875413676417,True
594,1629,Collinder_394,NGC_6716,49.88206338640506,5.169116109050252,0.8288140923993599,0.1603396160802513,38.89719832593074,False,2007.63431956,1975.89097385,49.8820633864047,7.719613583606998,-9.5,6.461730609461057,True
1629,2846,NGC_6716,UPK_17,77.19940277125343,25.22292005482856,0.5184799753277752,0.020555906064830102,2366.610304708303,False,1975.89097385,436.71740444,77.19940277125379,77.19940277125379,0.0,1.0,False
58,1629,Alessi_40,NGC_6716,132.2040016295487,7.8056528307288024,0.4170510693099039,0.053429364379118105,350.29987691226404,False,697.31236251,1975.89097385,132.20400162954598,37.85295751004619,-15.0,3.4925673005724587,True
1629,2840,NGC_6716,UPK_4,107.51744678270262,6.757179733130427,0.43295699851601,0.06407362473921234,243.579880611906,False,1975.89097385,367.13652942,107.51744678270276,44.37202541477529,-14.5,2.4230908050210593,True
1629,1903,NGC_6716,Ruprecht_145,97.0140679853252,66.40467505251169,0.49397620340866555,0.007438876901634374,18071.127741248427,False,1975.89097385,776.15501574,97.01406798532368,54.027742170358295,-1.0,1.7956343183733734,True
594,2846,Collinder_394,UPK_17,105.60324674700638,29.607778349138094,0.44620944186687844,0.015070683001106294,4402.852436702712,False,2007.63431956,436.71740444,105.60324674700534,94.66617376435094,-1.5,1.1155330626320619,True
58,594,Alessi_40,Collinder_394,178.31074312942138,12.92229100392486,0.3612319385452073,0.027954171472805486,1279.6958169496672,False,697.31236251,2007.63431956,178.31074312941834,39.88853272414727,-13.0,4.470225675196987,True
594,2840,Collinder_394,UPK_4,66.28657809565502,4.602249872078906,0.5551285925987722,0.1206211327130772,68.73108424903108,False,2007.63431956,367.13652942,66.28657809565476,53.05415378328039,-8.0,1.2494135401052135,True
594,1903,Collinder_394,Ruprecht_145,145.8717167154154,71.13619418606426,0.40516150768960907,0.005695574697598612,30826.548101079556,False,2007.63431956,776.15501574,145.8717167154135,65.43020192634793,-2.0,2.2294248286076703,True
58,2846,Alessi_40,UPK_17,109.47853564197447,20.393803518596307,0.2984992742552339,0.014636763268952952,4667.774880631256,False,697.31236251,436.71740444,109.4785356419741,109.4785356419741,0.0,1.0,False
2840,2846,UPK_4,UPK_17,161.42390433561107,28.97561225453926,0.20696656380679412,0.007142784835353088,19600.396829607933,False,367.13652942,436.71740444,161.4239043356106,131.63301983819548,-3.5,1.2263177167403312,True
1903,2846,Ruprecht_145,UPK_17,85.34141148120042,44.04858184758983,0.34964167475525826,0.007937637492281475,15871.481892055759,False,776.15501574,436.71740444,85.34141148120239,61.503787373057776,-1.5,1.3875797755925983,True
58,2840,Alessi_40,UPK_4,222.97193851912746,13.442578939186006,0.20264357776718553,0.015074754530655283,4400.474431422054,False,697.31236251,367.13652942,222.97193851912618,78.79237010875154,-15.0,2.829867133218277,True
58,1903,Alessi_40,Ruprecht_145,44.97302082338548,60.178398598551006,0.5308719451125232,0.008821636292683031,12849.957859682248,False,697.31236251,776.15501574,44.97302082338253,44.97302082338253,0.0,1.0,False
1903,2840,Ruprecht_145,UPK_4,197.7870552232649,71.68317837932459,0.22298472093096272,0.003110698018313285,103343.76864423632,False,776.15501574,367.13652942,197.7870552232636,78.90319567006057,-2.5,2.5067052550105133,True
232,2434,CWNU_95,UBC_302,128.69484885420914,17.633697581714223,0.17889593177693372,0.010145117378129762,9715.962897833662,False,252.97410744,225.8444884,128.69484885421434,124.09790749155567,-2.0,1.0370428595902914,True
2139,2434,Theia_2450,UBC_302,216.19965911874303,17.14257609010442,0.13421061061092265,0.007829080641409311,16314.676517532575,False,226.8837927,225.8444884,216.1996591187418,216.1996591187418,0.0,1.0,False
1567,2434,NGC_5749,UBC_302,95.06851859384265,15.726320444827017,0.22740204871559808,0.014459965350025614,4782.615813092462,False,345.67940069,225.8444884,95.06851859384084,75.94988018467723,-3.5,1.2517270384452925,True
19,2434,ASCC_77,UBC_302,185.3575640868247,11.75122868186434,0.20343848847755305,0.01731210360934593,3336.570569963005,False,665.99247815,225.8444884,185.35756408682408,185.35756408682408,0.0,1.0,False
1562,2434,NGC_5593,UBC_302,177.96437563841985,19.163643633592496,0.17249272848762678,0.009001040292006858,12342.825482395767,False,389.73419812,225.8444884,177.96437563842042,114.56705970654686,-7.0,1.5533642575296953,True
1190,2434,HXHWL_13,UBC_302,110.50178130461234,25.957430715579033,0.1995952327570525,0.007689329307821678,16913.09462610277,False,285.92987036,225.8444884,110.50178130461121,110.50178130461121,0.0,1.0,False
2176,2434,Theia_3263,UBC_302,193.99143819479212,26.550095341340747,0.13222066080170838,0.004980044670341715,40321.206929932814,False,168.4222362,225.8444884,193.99143819479596,193.99143819479596,0.0,1.0,False
306,2434,CWNU_352,UBC_302,126.63384203793393,15.520141981137298,0.18369812752931533,0.011836111277369521,7138.08838127335,False,270.94014984,225.8444884,126.63384203793746,126.5627519996484,-0.5,1.0005616979495615,True
1141,2434,HSC_2657,UBC_302,186.7230992797957,19.293465228461066,0.1393934207238542,0.007224903306546807,19157.371523639096,False,195.94088426,225.8444884,186.72309927979498,96.41141075261137,-8.5,1.9367323620947787,True
232,2534,CWNU_95,UBC_533,148.34345269099725,8.970270456054475,0.17602592404008793,0.019623257169607344,2596.9154434204015,False,252.97410744,281.38173744,148.34345269099663,44.37733316915494,-22.0,3.3427752885814406,True
1567,2534,NGC_5749,UBC_533,135.98403842940135,16.3669331685346,0.19916201800380295,0.012168560594277464,6753.386135503228,False,345.67940069,281.38173744,135.98403842940107,91.49097502252862,-6.5,1.4863109546697533,True
1562,2534,NGC_5593,UBC_533,238.0755205440274,27.29663238599481,0.1557173292987088,0.005704635176118036,30728.704342689343,False,389.73419812,281.38173744,238.07552054402709,46.92661808558352,-8.5,5.073357728652665,True
1190,2534,HXHWL_13,UBC_533,199.99123435110036,12.492931101594433,0.15620714565351576,0.012503642610626383,6396.271596532376,False,285.92987036,281.38173744,199.99123435110252,199.99123435110252,0.0,1.0,False
2176,2534,Theia_3263,UBC_533,236.81031415518197,5.895560928121208,0.1278223739536625,0.021681121696828398,2127.338038491263,False,168.4222362,281.38173744,236.8103141551828,236.8103141551828,0.0,1.0,False
306,2534,CWNU_352,UBC_533,162.6623322477972,12.998725597716964,0.1709024039386392,0.013147627638870668,5785.024580636896,False,270.94014984,281.38173744,162.6623322477961,23.93009061572368,-12.5,6.7973972543554,True
1141,2534,HSC_2657,UBC_533,244.78556826428616,40.05105956957835,0.12951159323680425,0.0032336620960504523,95633.64920470206,False,195.94088426,281.38173744,244.78556826428698,63.220944191179086,-6.0,3.871906239237103,True
232,1147,CWNU_95,HSC_2720,93.24450875961895,17.585290049766517,0.18013065656317737,0.01024325763484174,9530.678240616604,False,252.97410744,98.75429934,93.24450875961624,93.24450875961624,0.0,1.0,False
1147,1567,HSC_2720,NGC_5749,107.6081623703434,19.695921550821314,0.18848484036055374,0.009569739596809776,10919.424740876519,False,98.75429934,345.67940069,107.60816237034544,107.60816237034544,0.0,1.0,False
1147,1562,HSC_2720,NGC_5593,179.7713958595481,25.299590276858822,0.15288413408860885,0.006042949012832425,27384.33128961473,False,98.75429934,389.73419812,179.7713958595491,176.4883584532514,-1.5,1.0186020054527694,True
1147,1190,HSC_2720,HXHWL_13,189.49598614093512,23.438459203624237,0.13214407401130085,0.005637916420327993,31460.290845370262,False,98.75429934,285.92987036,189.49598614093807,189.49598614093807,0.0,1.0,False
1147,2176,HSC_2720,Theia_3263,176.10048939888432,22.131430819649218,0.11423900657518693,0.0051618445958659265,37531.001125039686,False,98.75429934,168.4222362,176.10048939888492,176.10048939888492,0.0,1.0,False
306,1147,CWNU_352,HSC_2720,128.50129383201082,17.310526143599798,0.1573125087095784,0.009087679219255932,12108.602502590771,False,270.94014984,98.75429934,128.50129383200758,128.50129383200758,0.0,1.0,False
1141,1147,HSC_2657,HSC_2720,230.7606729545743,28.45996767647008,0.10480962395839652,0.0036827035487131013,73733.77670416374,False,195.94088426,98.75429934,230.76067295457548,215.90047261971932,-3.0,1.0688289384202991,True
232,278,CWNU_95,CWNU_249,214.45882552690958,29.95094395482601,0.12558546943121016,0.004193038777696838,56877.7283035655,False,252.97410744,140.24229492,214.45882552690858,214.45882552690858,0.0,1.0,False
278,1567,CWNU_249,NGC_5749,218.92892525687225,24.633388556336463,0.1381742496080469,0.005609226245591139,31782.941251260752,False,140.24229492,345.67940069,218.92892525687395,218.92892525687395,0.0,1.0,False
278,306,CWNU_249,CWNU_352,206.98303209920076,25.820330645198624,0.13072102726902982,0.005062717014173396,39015.0973187939,False,140.24229492,270.94014984,206.9830320991989,206.9830320991989,0.0,1.0,False
232,2136,CWNU_95,Theia_2443,225.73073359615657,8.586476783021286,0.1366632804415568,0.015916106675067453,3947.5379829946596,False,252.97410744,237.14687007,225.73073359615464,139.030410011313,-52.5,1.6236069042577577,True
2136,2176,Theia_2443,Theia_3263,215.7550300047867,11.342062551116246,0.12715911901820892,0.011211287051638978,7955.895231119765,False,237.14687007,168.4222362,215.75503000478605,104.25945330787698,-147.5,2.069404961943009,True
306,2136,CWNU_352,Theia_2443,219.31183320404241,12.19834367373017,0.14116712166493806,0.011572646700301576,7466.801574448085,False,270.94014984,237.14687007,219.31183320404023,143.12279784462737,-195.5,1.532333328489867,True
1577,2176,NGC_6087,Theia_3263,233.2254583461309,6.685030628030543,0.216251389607106,0.032348601171751874,955.6282702860224,False,1099.52938855,168.4222362,233.22545834612902,233.22545834612902,0.0,1.0,False
306,1577,CWNU_352,NGC_6087,248.56285227411212,23.28443162911963,0.21777705660391697,0.009352904123782169,11431.60040438053,False,270.94014984,1099.52938855,248.56285227410882,248.56285227410882,0.0,1.0,False
2129,2434,Theia_2325,UBC_302,201.5719394685786,36.38925588991769,0.1648988978932296,0.004531527063704478,48697.9684343939,False,411.35364674,225.8444884,201.57193946858172,89.76926726329935,-136.0,2.2454448567276097,True
2129,2534,Theia_2325,UBC_533,240.9124173873146,22.461803498359828,0.1572713574222877,0.007001724391087819,20398.11222091433,False,411.35364674,281.38173744,240.91241738731472,240.91241738731472,0.0,1.0,False
1147,2129,HSC_2720,Theia_2325,197.98604219816954,28.67108217525214,0.148870723685642,0.005192365003025311,37091.08792237287,False,98.75429934,411.35364674,197.9860421981684,197.9860421981684,0.0,1.0,False
1147,2944,HSC_2720,UPK_607,228.26818883946848,17.590733021908015,0.0979764607153012,0.005569777029375549,32234.755505194964,False,98.75429934,155.98608668,228.26818883946962,218.9110200341196,-3.5,1.042744165204162,True
1146,1147,HSC_2710,HSC_2720,223.5055164263404,16.06566243248012,0.08060888935741319,0.005017464402491449,39722.02679726021,False,70.08091634,98.75429934,223.50551642633937,208.31465398320466,-4.5,1.0729226780385765,True
1147,2946,HSC_2720,UPK_614,204.48717014240964,17.294768871889147,0.0985363810618468,0.00569746735511496,30806.07078946489,False,98.75429934,132.06291548,204.48717014240785,204.48717014240785,0.0,1.0,False
1147,1760,HSC_2720,OC_0630,214.48164387776032,25.075043709827487,0.09501443033204879,0.003789202979327627,69647.29597356485,False,98.75429934,126.3470938,214.48164387776058,214.48164387776058,0.0,1.0,False
1147,2948,HSC_2720,UPK_621,230.3693427703463,18.837758844550898,0.0986014614351741,0.00523424587016072,36499.90733515759,False,98.75429934,161.62131205,230.36934277034715,230.36934277034715,0.0,1.0,False
278,2129,CWNU_249,Theia_2325,248.4476427676197,54.21674595087405,0.13819382354300924,0.0025489140139142077,153918.07738797422,False,140.24229492,411.35364674,248.44764276761933,248.44764276761933,0.0,1.0,False
2129,2136,Theia_2325,Theia_2443,213.33055815271507,25.254815388899893,0.16170526881164557,0.0064029479654291585,24391.586838963292,False,411.35364674,237.14687007,213.33055815271274,202.42803236473745,-2.5,1.0538587746994001,True
2136,2944,Theia_2443,UPK_607,180.4293004461638,14.31668692673201,0.13690261253822697,0.009562450673039685,10936.07762434971,False,237.14687007,155.98608668,180.42930044616318,85.08870907751843,-10.5,2.1204846377653532,True
1146,2136,HSC_2710,Theia_2443,162.81398487702612,7.866012360539121,0.12740308232010314,0.016196654223331424,3811.969161890062,False,70.08091634,237.14687007,162.81398487702512,17.694592591869906,-20.0,9.201341259014514,True
2136,2946,Theia_2443,UPK_614,139.4474734973032,5.283162776476883,0.15091305773683322,0.028564907825435342,1225.5593454474883,False,237.14687007,132.06291548,139.44747349730255,79.25562003734721,-197.0,1.7594647979738403,True
1760,2136,OC_0630,Theia_2443,111.31886076956819,13.821012431467643,0.16759450201250228,0.012126065499436465,6800.80277643701,False,126.3470938,237.14687007,111.31886076956678,111.31886076956678,0.0,1.0,False
2136,2948,Theia_2443,UPK_621,111.83073479481017,11.866808329465277,0.17513590957440922,0.014758467880495455,4591.107386650878,False,237.14687007,161.62131205,111.83073479480792,111.83073479480792,0.0,1.0,False
20,2136,ASCC_79,Theia_2443,210.29846442687872,6.2867261363002065,0.15604958832835036,0.024822075106358445,1623.01984202362,False,358.20026996,237.14687007,210.29846442687725,209.18663528755755,-2.5,1.0053150103867359,True
1146,1581,HSC_2710,NGC_6178,240.51875573104704,16.50421806971167,0.1477635391546687,0.008953077239438714,12475.424652345047,False,70.08091634,540.42859323,240.51875573104533,160.35437164406943,-200.0,1.4999201659741013,True
1581,2946,NGC_6178,UPK_614,225.57042794236588,7.468209194112696,0.16013927685220355,0.021442794743677482,2174.8896331325077,False,540.42859323,132.06291548,225.57042794236594,30.39804027690881,-32.0,7.420558229660465,True
1581,1760,NGC_6178,OC_0630,228.8491529216047,6.393578170307734,0.15831088086612724,0.02476092051260671,1631.0468206111707,False,540.42859323,126.3470938,228.84915292160048,213.82561805057418,-9.5,1.0702606872272569,True
1581,2948,NGC_6178,UPK_621,182.89755334497207,9.91431511897423,0.1817086437324077,0.01832790682481433,2976.9686648448824,False,540.42859323,161.62131205,182.89755334496624,72.86053313970254,-31.0,2.510241765514934,True
1577,2129,NGC_6087,Theia_2325,224.8978597102739,10.599187885584943,0.24039105499675045,0.022680139043830514,1944.0551207662613,False,1099.52938855,411.35364674,224.89785971027018,166.16448710188473,-12.5,1.3534652538142686,True
1577,2944,NGC_6087,UPK_607,181.3971886761212,25.414962773785128,0.24400082866783718,0.009600676217378437,10849.165975077949,False,1099.52938855,155.98608668,181.39718867612072,156.15017483862198,-4.0,1.161684185519427,True
1146,1577,HSC_2710,NGC_6087,168.15468465363136,23.525156784424503,0.24460292707133383,0.010397504650565395,9250.000440610882,False,70.08091634,1099.52938855,168.1546846536314,167.5571646611338,-0.5,1.0035660665045627,True
1353,1577,Lynga_2,NGC_6087,247.90364522761877,33.02488722482575,0.23813141714240735,0.007210665566282303,19233.100168305962,False,534.74592792,1099.52938855,247.9036452276157,200.28232397354833,-4.5,1.2377709640535068,True
1577,2946,NGC_6087,UPK_614,149.37733920006877,13.556833480419282,0.26630950405049214,0.019643931190505098,2591.4521345114867,False,1099.52938855,132.06291548,149.37733920006931,149.37733920006931,0.0,1.0,False
1577,1760,NGC_6087,OC_0630,109.91248094582623,7.519465193666327,0.3097386445657387,0.04119157900040985,589.3633422988551,False,1099.52938855,126.3470938,109.9124809458258,109.9124809458258,0.0,1.0,False
1359,1577,Majaess_160,NGC_6087,243.8765352944544,5.760956034272951,0.20466420014139663,0.03552608263694653,792.3286439436374,False,88.05012471,1099.52938855,243.87653529445342,241.16953808478738,-4.5,1.0112244574134994,True
1577,2948,NGC_6087,UPK_621,110.11399140605442,6.7257343594376255,0.31387576366501657,0.04666787995047449,459.15979782411085,False,1099.52938855,161.62131205,110.11399140605374,59.68910078492333,-14.5,1.8447922645513712,True
44,1577,Alessi_6,NGC_6087,242.27124304299292,42.3075869836557,0.23995830717470998,0.005671755925654914,31086.00647209573,False,522.21484388,1099.52938855,242.2712430429924,57.930137671412936,-5.5,4.1821278661063355,True
20,1577,ASCC_79,NGC_6087,184.98580430764437,14.0709320673017,0.26035434868713986,0.018502992370502326,2920.8957748963117,False,358.20026996,1099.52938855,184.98580430764378,94.87906101392322,-13.0,1.9497010439479123,True
1762,2944,OC_0652,UPK_607,210.86069019819922,12.799282317543959,0.12474634752389797,0.009746354868109154,10527.265103321763,False,225.48376161,155.98608668,210.86069019819922,141.29054118358312,-10.5,1.4923907038067148,True
1146,1762,HSC_2710,OC_0652,163.95634040189427,15.045158466393126,0.12452532962218424,0.008276770889475218,14597.488198378525,False,70.08091634,225.48376161,163.95634040189748,146.83009967698436,-5.0,1.1166398494762968,True
1762,2946,OC_0652,UPK_614,150.2980822773547,23.55391208203536,0.143049121720343,0.006073263805270251,27111.634930156648,False,225.48376161,132.06291548,150.2980822773596,139.98398367573603,-2.5,1.0736805620957004,True
1760,1762,OC_0630,OC_0652,137.6729841011294,31.67035990797446,0.14826482911079686,0.004681501237801355,45627.81950591276,False,126.3470938,225.48376161,137.67298410113042,133.29080296656764,-1.0,1.0328768454914472,True
1359,1762,Majaess_160,OC_0652,248.0409457428472,32.93492161179454,0.10427401492701602,0.003166062338210447,99761.06497247364,False,88.05012471,225.48376161,248.0409457428477,248.0409457428477,0.0,1.0,False
1762,2948,OC_0652,UPK_621,94.36972383424325,27.639059530162015,0.18784240150719148,0.0067962660343852295,21650.06769933963,False,225.48376161,161.62131205,94.36972383424269,85.4873764478822,-1.5,1.1039024444945467,True
20,1762,ASCC_79,OC_0652,199.70175736675753,20.33817563027298,0.158559951726171,0.007796173787100038,16452.692350296144,False,358.20026996,225.48376161,199.70175736675867,199.70175736675867,0.0,1.0,False
2944,2951,UPK_607,UPK_630,245.77783806448147,23.80074104916799,0.10648472082084086,0.004474008628591137,49958.152032616716,False,155.98608668,167.99990175,245.77783806447985,232.10726059977532,-3.5,1.0588976726939914,True
1146,2951,HSC_2710,UPK_630,200.91352490580442,23.09850853497099,0.10096088730152092,0.0043708833905300335,52343.35545737988,False,70.08091634,167.99990175,200.91352490580567,199.3729930821263,-1.0,1.0077268831643853,True
2946,2951,UPK_614,UPK_630,182.36685078162677,13.97569822902812,0.11896759555946192,0.008512461675250053,13800.336009727022,False,132.06291548,167.99990175,182.3668507816295,156.18240875915015,-29.0,1.1676529529190354,True
